id,weak_label,model_label,model_confidence,model_source,rule_label,rule_confidence,suggested_gold_label,needs_review,entity,answer_span,start,end,cue,text,source,notes
silver-00045,affirmed,affirmed,0.779,tinybert,affirmed,0.7,affirmed,false,泌尿系统感染,泌尿系统感染,135,141,,早泄的常见病因，主要受到这些方面的影响，心理问题的发生是其中比较主要的一点，比如，当代男性的压力是比较大的，所以长期处于高度紧张的状态，男性如果没有及时的接受性教育，经常观摩一些刺激性的图文、视频均可导致早泄，还有比较严重的一点，那就是一些器质性疾病的发生，如前列腺炎、泌尿系统感染，还有就是有心脑血管疾病的情况下，这边建议你在了解了早泄病因之后是可以去正确进行预防的,dialogue_weak:早泄:answer:男科5-13000.csv:26,model_label 与 weak_label 一致，保留弱标注作为银标建议。
silver-00046,affirmed,affirmed,0.798,tinybert,affirmed,0.7,affirmed,false,还有就是有心脑血管疾病,还有就是有心脑血管疾病,142,153,,早泄的常见病因，主要受到这些方面的影响，心理问题的发生是其中比较主要的一点，比如，当代男性的压力是比较大的，所以长期处于高度紧张的状态，男性如果没有及时的接受性教育，经常观摩一些刺激性的图文、视频均可导致早泄，还有比较严重的一点，那就是一些器质性疾病的发生，如前列腺炎、泌尿系统感染，还有就是有心脑血管疾病的情况下，这边建议你在了解了早泄病因之后是可以去正确进行预防的,dialogue_weak:早泄:answer:男科5-13000.csv:26,model_label 与 weak_label 一致，保留弱标注作为银标建议。
silver-00047,affirmed,affirmed,0.8317,tinybert,affirmed,0.7,affirmed,false,这边建议你在了解了早泄病,这边建议你在了解了早泄病,158,170,,早泄的常见病因，主要受到这些方面的影响，心理问题的发生是其中比较主要的一点，比如，当代男性的压力是比较大的，所以长期处于高度紧张的状态，男性如果没有及时的接受性教育，经常观摩一些刺激性的图文、视频均可导致早泄，还有比较严重的一点，那就是一些器质性疾病的发生，如前列腺炎、泌尿系统感染，还有就是有心脑血管疾病的情况下，这边建议你在了解了早泄病因之后是可以去正确进行预防的,dialogue_weak:早泄:answer:男科5-13000.csv:26,model_label 与 weak_label 一致，保留弱标注作为银标建议。
silver-00048,affirmed,affirmed,0.8066,tinybert,affirmed,0.7,affirmed,false,或有糖尿病,或有糖尿病,119,124,,之所以会发生早泄，和这些方面都是有关系的，首先可能是患者自身的心理因素，比如患者在过去的性生活中有过一些不愉快的体验，或是受到过惊吓，男性如果没有及时的接受性教育，常常手淫就会引起早泄，或者说像一些疾病的发生，常见的有前列腺和泌尿系问题，或有糖尿病或是骨折等，早泄发生的病因主要就这几个方面，可以有针对性的去进行预防,dialogue_weak:早泄:answer:男科5-13000.csv:27,model_label 与 weak_label 一致，保留弱标注作为银标建议。
silver-00049,affirmed,affirmed,0.811,tinybert,affirmed,0.7,affirmed,false,早泄发生的病,早泄发生的病,130,136,,之所以会发生早泄，和这些方面都是有关系的，首先可能是患者自身的心理因素，比如患者在过去的性生活中有过一些不愉快的体验，或是受到过惊吓，男性如果没有及时的接受性教育，常常手淫就会引起早泄，或者说像一些疾病的发生，常见的有前列腺和泌尿系问题，或有糖尿病或是骨折等，早泄发生的病因主要就这几个方面，可以有针对性的去进行预防,dialogue_weak:早泄:answer:男科5-13000.csv:27,model_label 与 weak_label 一致，保留弱标注作为银标建议。
silver-00050,affirmed,affirmed,0.8585,tinybert,affirmed,0.7,affirmed,false,男人早泄的病,男人早泄的病,0,6,,男人早泄的病因，和这些方面都是有关系的，首当其冲的就是患者自身的心理因素，在性生活时受到一些不良因素的影响，或者是夫妻感情不合，此外，对性知识了解匮乏，看一些不健康的图书、音频，就容易发生早泄，还有男性如果患病，比如像前列腺炎、前列腺钙化等，或有糖尿病或是骨折等，以上这些因素均可导致早泄的发生，建议每一位男性都有所重视,dialogue_weak:早泄:answer:男科5-13000.csv:28,model_label 与 weak_label 一致，保留弱标注作为银标建议。
silver-00051,affirmed,affirmed,0.8982,tinybert,affirmed,0.7,affirmed,false,男人早射的病,男人早射的病,0,6,,男人早射的病因，主要是这几种，患者自身心理上有问题是比较常见的，比如患者在过去的性生活中有过一些不愉快的体验，或是受到过惊吓，另外，缺少对性的正确认知，频繁手淫就可能导致早泄，还有就是一些器质性疾病了，比如一些前列腺疾病，或有糖尿病或是骨折等，所以疾病的发生和生活中很多方面都有关，要多方入手进行预防,dialogue_weak:早泄:answer:男科5-13000.csv:30,model_label 与 weak_label 一致，保留弱标注作为银标建议。
silver-00052,affirmed,affirmed,0.7,rules,affirmed,0.7,affirmed,false,或有糖尿病,或有糖尿病,111,116,,男人早射的病因，主要是这几种，患者自身心理上有问题是比较常见的，比如患者在过去的性生活中有过一些不愉快的体验，或是受到过惊吓，另外，缺少对性的正确认知，频繁手淫就可能导致早泄，还有就是一些器质性疾病了，比如一些前列腺疾病，或有糖尿病或是骨折等，所以疾病的发生和生活中很多方面都有关，要多方入手进行预防,dialogue_weak:早泄:answer:男科5-13000.csv:30,model_label 与 weak_label 一致，保留弱标注作为银标建议。
silver-00053,affirmed,affirmed,0.8222,tinybert,affirmed,0.7,affirmed,false,所以疾病,所以疾病,122,126,,男人早射的病因，主要是这几种，患者自身心理上有问题是比较常见的，比如患者在过去的性生活中有过一些不愉快的体验，或是受到过惊吓，另外，缺少对性的正确认知，频繁手淫就可能导致早泄，还有就是一些器质性疾病了，比如一些前列腺疾病，或有糖尿病或是骨折等，所以疾病的发生和生活中很多方面都有关，要多方入手进行预防,dialogue_weak:早泄:answer:男科5-13000.csv:30,model_label 与 weak_label 一致，保留弱标注作为银标建议。
silver-00054,affirmed,affirmed,0.7,rules,affirmed,0.7,affirmed,false,还有就是有心脑血管疾病,还有就是有心脑血管疾病,133,144,,诱发早泄的因素，主要是这几种，比如像男性自身心理上出现了一些问题，比如部分男性比较自卑，在另一半面前抬不起头，或是工作压力大，情绪焦虑等，如果男性对性知识缺少了解，无节制的手淫就会引发早泄，或者如果男性患有一些疾病，也是会诱发早泄的，常见的疾病主要是前列腺和泌尿系，还有就是有心脑血管疾病的情况下，早泄的病因并不单一，了解后务必要正确预防,dialogue_weak:早泄:answer:男科5-13000.csv:31,model_label 与 weak_label 一致，保留弱标注作为银标建议。
silver-00055,affirmed,affirmed,0.7,rules,affirmed,0.7,affirmed,false,早泄的病,早泄的病,149,153,,诱发早泄的因素，主要是这几种，比如像男性自身心理上出现了一些问题，比如部分男性比较自卑，在另一半面前抬不起头，或是工作压力大，情绪焦虑等，如果男性对性知识缺少了解，无节制的手淫就会引发早泄，或者如果男性患有一些疾病，也是会诱发早泄的，常见的疾病主要是前列腺和泌尿系，还有就是有心脑血管疾病的情况下，早泄的病因并不单一，了解后务必要正确预防,dialogue_weak:早泄:answer:男科5-13000.csv:31,model_label 与 weak_label 一致，保留弱标注作为银标建议。
silver-00056,affirmed,affirmed,0.8882,tinybert,affirmed,0.7,affirmed,false,早泄的常见病,早泄的常见病,0,6,,早泄的常见病因，主要包括以下几种，心理因素是比较常见的，比如过去性生活的时候发生过一些不愉快，不管是突然中断或是受到一些惊吓等，另外，男性对性知识没有一个很好的了解，长期看一些不良书刊就会加大早泄概率，或是男性本身有一些疾病，包括前列腺发生病变或是泌尿系感染，或是心脑血管出现问题，不管病因是什么，早泄的危害是不容忽视的，务必要正确预防,dialogue_weak:早泄:answer:男科5-13000.csv:33,model_label 与 weak_label 一致，保留弱标注作为银标建议。
silver-00057,affirmed,conditional,0.7735,tinybert,affirmed,0.7,affirmed,true,糖尿病,糖尿病,135,138,,诱发早泄的因素，和很多方面都有关系，目前看来男性心理问题占大部分，比如在过去的性生活中有过不好的体验，亦或是夫妻感情不合等，其次，像一些对性知识并不了解的男性，长期手淫都会导致早泄，当然，除了以上几点，男性如果得病了也会容易发生早泄，常见的疾病主要是前列腺和泌尿系，或是糖尿病，心脑血管病变等，所以导致早泄发生的因素很多，要从多方面入手进行预防,dialogue_weak:早泄:answer:男科5-13000.csv:35,rule_label 与 weak_label 一致，但 model_label 分歧，建议人工复核。
silver-00058,affirmed,affirmed,0.7,rules,affirmed,0.7,affirmed,false,心脑血管病,心脑血管病,139,144,,诱发早泄的因素，和很多方面都有关系，目前看来男性心理问题占大部分，比如在过去的性生活中有过不好的体验，亦或是夫妻感情不合等，其次，像一些对性知识并不了解的男性，长期手淫都会导致早泄，当然，除了以上几点，男性如果得病了也会容易发生早泄，常见的疾病主要是前列腺和泌尿系，或是糖尿病，心脑血管病变等，所以导致早泄发生的因素很多，要从多方面入手进行预防,dialogue_weak:早泄:answer:男科5-13000.csv:35,model_label 与 weak_label 一致，保留弱标注作为银标建议。
silver-00059,affirmed,affirmed,0.849,tinybert,affirmed,0.7,affirmed,false,器质性疾病,器质性疾病,89,94,,可能诱发早泄的因素，有以下几种，心理问题的发生是其中比较主要的一点，比如像夫妻感情不和，或是第一次性体验不愉快，很多缺乏性知识的男性，经常自慰手淫就会成为早泄导火索，再者，像一些器质性疾病也会导致早泄发生，包括前列腺和泌尿系的一些炎症感染，或是骨盆骨折以及高血糖等，所以对于男性而言预防早泄是需要从很多方面入手的,dialogue_weak:早泄:answer:男科5-13000.csv:36,model_label 与 weak_label 一致，保留弱标注作为银标建议。
silver-00060,affirmed,affirmed,0.7,rules,affirmed,0.7,affirmed,false,心脑血管疾病,心脑血管疾病,130,136,,早射的发生诱因，主要包括这些，首先可能是患者自身的心理因素，比如过去性生活时受到过惊吓，有不愉快的体验等，再者，一些男性如果缺少对性知识的认知，长期观看不良视频就会引发早泄，再者，诱发早泄的还有可能是患者自身的一些其它疾病，如泌尿系感染和前列腺问题，或是像一些心脑血管疾病，早泄对男性身心造成的创伤都是较大的，建议了解病因后正确预防,dialogue_weak:早泄:answer:男科5-13000.csv:37,model_label 与 weak_label 一致，保留弱标注作为银标建议。
